Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-09-19,"James Brown's Wild Ride",5.11d,,https://www.mountainproject.com/route/105754432/james-browns-wild-ride,1,"Colorado > Rifle > Rifle Mountain Park > Meat Wall",3.6,4,Lead,Onsight,Sport,,,5500
2021-09-19,"Jail Bait",5.11c,,https://www.mountainproject.com/route/105997439/jail-bait,1,"Colorado > Rifle > Rifle Mountain Park > Meat Wall",3.3,4,Lead,,Sport,,100,5200
2021-09-19,"Motley Cruise",5.11b,,https://www.mountainproject.com/route/105753934/motley-cruise,1,"Colorado > Rifle > Rifle Mountain Park > Bauhaus Wall",2.7,3,Lead,Flash,Sport,,,4900
2021-09-19,"School of Rök",5.11b,,https://www.mountainproject.com/route/109590615/school-of-rok,1,"Colorado > Rifle > Rifle Mountain Park > Bauhaus Wall",2.2,2,Lead,Redpoint,Sport,,70,4900
2021-09-18,"Hurl Jam",5.11d,,https://www.mountainproject.com/route/105753667/hurl-jam,1,"Colorado > Rifle > Rifle Mountain Park > Bauhaus Wall",2.5,-1,Lead,Fell/Hung,Sport,,,5500
2021-09-18,"Jail Bait",5.11c,"Left variation",https://www.mountainproject.com/route/105997439/jail-bait,1,"Colorado > Rifle > Rifle Mountain Park > Meat Wall",3.3,4,Lead,,Sport,,100,5200
2021-09-18,"Jail Bait",5.11c,"Right variation",https://www.mountainproject.com/route/105997439/jail-bait,1,"Colorado > Rifle > Rifle Mountain Park > Meat Wall",3.3,4,Lead,Onsight,Sport,,100,5200
2021-09-18,"Cold Cuts",5.11a,,https://www.mountainproject.com/route/105753940/cold-cuts,1,"Colorado > Rifle > Rifle Mountain Park > Meat Wall",2.7,2,Lead,Onsight,Sport,,,4600
2021-09-18,"School of Rök",5.11b,,https://www.mountainproject.com/route/109590615/school-of-rok,1,"Colorado > Rifle > Rifle Mountain Park > Bauhaus Wall",2.2,2,Lead,Fell/Hung,Sport,,70,4900
2021-09-18,"Choss Temple Pilots",5.11b,,https://www.mountainproject.com/route/105753628/choss-temple-pilots,1,"Colorado > Rifle > Rifle Mountain Park > Bauhaus Wall",2.7,3,Lead,Flash,Sport,,,4900
2021-09-06,"The Journey",5.10b,,https://www.mountainproject.com/route/111903301/the-journey,1,"Colorado > Rifle > Rifle Mountain Park > Lower Tier > Upper Tier",2.2,2,Lead,Onsight,Sport,,140,2900
2021-09-06,"Vortex aka Fat Slags",5.9,,https://www.mountainproject.com/route/106027239/vortex-aka-fat-slags,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > Middle Ice Caves (Potato Routes)",2.0,2,Lead,,Sport,,60,2400
2021-09-06,Requiem,5.11b,,https://www.mountainproject.com/route/111016186/requiem,1,"Colorado > Rifle > Rifle Mountain Park > Lower Tier > South Facing",3.5,4,Lead,Redpoint,Sport,,70,4900
2021-09-06,Requiem,5.11b,,https://www.mountainproject.com/route/111016186/requiem,1,"Colorado > Rifle > Rifle Mountain Park > Lower Tier > South Facing",3.5,4,Lead,Fell/Hung,Sport,,70,4900
2021-09-06,"Merry Maids",5.10a,,https://www.mountainproject.com/route/105753394/merry-maids,1,"Colorado > Rifle > Rifle Mountain Park > Ice Cave Walls > Middle Ice Caves (Potato Routes)",2.9,3,TR,,Sport,,,2600
2021-09-05,"Return to Sender (aka Cap-gun)",5.12a,,https://www.mountainproject.com/route/105753856/return-to-sender-aka-cap-gun,1,"Colorado > Rifle > Rifle Mountain Park > Ruckman Cave",2.9,4,Lead,Redpoint,Sport,,,6600
2021-09-05,"Return to Sender (aka Cap-gun)",5.12a,,https://www.mountainproject.com/route/105753856/return-to-sender-aka-cap-gun,1,"Colorado > Rifle > Rifle Mountain Park > Ruckman Cave",2.9,4,Lead,Fell/Hung,Sport,,,6600
2021-09-05,"Z Man",5.10b,,https://www.mountainproject.com/route/107231744/z-man,1,"Colorado > Rifle > Rifle Mountain Park > The Nappy Dugout",2.0,1,Lead,,Sport,,60,2900
2021-09-05,Exodus,5.11a,,https://www.mountainproject.com/route/106878189/exodus,1,"Colorado > Rifle > Rifle Mountain Park > The Sanctuary",2.5,3,Lead,Onsight,Sport,,65,4600
2021-09-04,"Return to Sender (aka Cap-gun)",5.12a,,https://www.mountainproject.com/route/105753856/return-to-sender-aka-cap-gun,1,"Colorado > Rifle > Rifle Mountain Park > Ruckman Cave",2.9,4,Lead,Fell/Hung,Sport,,,6600
2021-09-04,Pistola,5.12a,,https://www.mountainproject.com/route/106515299/pistola,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.8,3,Lead,Redpoint,Sport,,,6600
2021-09-04,Pistola,5.12a,,https://www.mountainproject.com/route/106515299/pistola,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.8,3,Lead,Fell/Hung,Sport,,,6600
2021-09-04,"Straight Man",5.10a,,https://www.mountainproject.com/route/107856027/straight-man,1,"Colorado > Rifle > Rifle Mountain Park > The Sno-Cone Cave",2.2,2,Lead,,Sport,,70,2600
2021-08-29,Culp-Bossier,5.8+,"Followed/simuled p1-2.5.
Lead 2nd half of p3 (starting at the top of the dihedral)
Lead/linked/simuled p5-6
Lead p8",https://www.mountainproject.com/route/105763911/culp-bossier,8,"Colorado > Alpine Rock > RMNP - Rock > Hallett Peak",3.6,4,Lead,Onsight,"Trad, Alpine",,,2200
2021-08-28,"Implements of Destruction",5.10+,,https://www.mountainproject.com/route/112101352/implements-of-destruction,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",3.0,4,Lead,Onsight,Sport,,85,3300
2021-08-28,"Waiting for the Sun",5.12a,,https://www.mountainproject.com/route/117406623/waiting-for-the-sun,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",2.8,4,Lead,Fell/Hung,Sport,,60,6600
2021-08-28,"Backdoor Man",5.12a,,https://www.mountainproject.com/route/112095476/backdoor-man,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",3.5,4,Lead,Redpoint,Sport,,80,6600
2021-08-28,"Backdoor Man",5.12a,,https://www.mountainproject.com/route/112095476/backdoor-man,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",3.5,4,Lead,Fell/Hung,Sport,,80,6600
2021-08-28,Unshackled,5.10+,,https://www.mountainproject.com/route/112101317/unshackled,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",3.6,4,Lead,,Sport,,100,3300
2021-08-22,"Red Face Magic","5.8+ PG13",,https://www.mountainproject.com/route/119134066/red-face-magic,6,"Colorado > Alpine Rock > RMNP - Rock > Otis Peak > Zowie",3.5,3,Lead,Onsight,"Trad, Alpine",,650,2200
2021-08-06,"Casual Route",5.10a,"Leg cramped on the hike up. 5 or 6 parties on the route when we got to broadway. Took a 2.5 hour nap on broadway to give the other parties time to spread out. lead pitch 1. followed 2/3. lead the rest of the pitches (except the short 5.6 and the last traverse to table ledge). Arm started cramping in the chimney on the 10a pitch. Somehow managed to tame the cramp and still sent. 4th times a charm! ",https://www.mountainproject.com/route/105748496/casual-route,8,"Colorado > Alpine Rock > RMNP - Rock > Long's Peak > The Diamond",3.8,4,Lead,Redpoint,"Trad, Alpine",,,2600
2021-08-06,"North Chimney",5.4,simul,https://www.mountainproject.com/route/112009323/north-chimney,3,"Colorado > Alpine Rock > RMNP - Rock > Long's Peak > Lower East Face",0.6,0,Follow,,"Trad, Alpine",,500,1400
2021-08-01,"Tour de Poudre",5.12-,,https://www.mountainproject.com/route/105831617/tour-de-poudre,1,"Colorado > Fort Collins > Poudre Canyon > Crystal Wall > North Face",3.4,3,Lead,Onsight,Sport,,140,6700
2021-08-01,"Silver Girl",5.10c,,https://www.mountainproject.com/route/105969527/silver-girl,1,"Colorado > Fort Collins > Poudre Canyon > Crystal Wall > North Face",3.0,3,Lead,Onsight,Sport,,80,3200
2021-08-01,"Dr. Food",5.10b,,https://www.mountainproject.com/route/109090935/dr-food,1,"Colorado > Fort Collins > Poudre Canyon > Crystal Wall > North Face",2.5,3,Lead,Onsight,Sport,,60,2900
2021-08-01,Balaam,5.11c/d,,https://www.mountainproject.com/route/106260087/balaam,1,"Colorado > Fort Collins > Poudre Canyon > Crystal Wall > North Face",3.0,-1,Lead,Fell/Hung,Sport,,95,5400
2021-08-01,"Saline Lock",5.9,,https://www.mountainproject.com/route/109091051/saline-lock,1,"Colorado > Fort Collins > Poudre Canyon > Crystal Wall > North Face",2.6,2,Lead,Onsight,Sport,,60,2400
2021-07-22,"Nomesayin (??)",5.10c/d,,https://www.mountainproject.com/route/112917904/nomesayin,1,"Colorado > Golden > Clear Creek Canyon > The Fiscal Cliff",1.7,1,Lead,Flash,Sport,,45,3400
2021-07-22,"Lot Lizards",5.11c,,https://www.mountainproject.com/route/112190397/lot-lizards,1,"Colorado > Golden > Clear Creek Canyon > The Fiscal Cliff",2.3,-1,Lead,Fell/Hung,Sport,,45,5200
2021-07-22,Joyride,5.9,,https://www.mountainproject.com/route/112190381/joyride,1,"Colorado > Golden > Clear Creek Canyon > The Fiscal Cliff",2.5,1,Lead,Flash,Sport,,45,2400
2021-07-22,"Systemic Risk",5.11b,,https://www.mountainproject.com/route/107860363/systemic-risk,1,"Colorado > Golden > Clear Creek Canyon > The Fiscal Cliff",2.1,1,Lead,Flash,Sport,,50,4900
2021-07-05,"Fill In The Blanks",5.9,"34th pitch for my 34th birthday weekend. Lead in the rain",https://www.mountainproject.com/route/109028752/fill-in-the-blanks,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.7,3,Lead,,Sport,,70,2400
2021-07-05,"For The Grandchildren",5.5,,https://www.mountainproject.com/route/109250936/for-the-grandchildren,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",1.6,-1,Lead,,Sport,,50,1500
2021-07-05,"One For All",5.5,,https://www.mountainproject.com/route/109376366/one-for-all,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",1.5,-1,Lead,,Sport,,50,1500
2021-07-05,"For the Children",5.4,,https://www.mountainproject.com/route/108606894/for-the-children,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",1.6,-1,Lead,,Sport,,30,1400
2021-07-05,"Brother Toad",5.10d,,https://www.mountainproject.com/route/106522090/brother-toad,1,"Colorado > Independence Pass > Monitor Rock > 3. Trailhead Wall",2.7,2,Lead,Flash,Sport,,100,3500
2021-07-05,"Printer Boy",5.11b,,https://www.mountainproject.com/route/105755866/printer-boy,1,"Colorado > Independence Pass > Monitor Rock > 6. Endless Wall",2.6,3,Lead,Onsight,Sport,,,4900
2021-07-05,"Room Service",5.11c,,https://www.mountainproject.com/route/107166707/room-service,1,"Colorado > Independence Pass > Monitor Rock > 6. Endless Wall",2.3,2,Lead,Flash,Sport,,470,5200
2021-07-05,"Go Down Gambling",5.10c,,https://www.mountainproject.com/route/106511539/go-down-gambling,1,"Colorado > Independence Pass > Monitor Rock > 6. Endless Wall",2.4,3,Lead,Flash,Sport,,60,3200
2021-07-05,Meltdown,5.11b,,https://www.mountainproject.com/route/110629043/meltdown,1,"Colorado > Independence Pass > Monitor Rock > 3. Trailhead Wall",2.9,3,Lead,Flash,Trad,,450,4900
2021-07-04,"Powder Max",5.11a,,https://www.mountainproject.com/route/106207369/powder-max,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",2.1,2,Lead,Flash,Sport,,,4600
2021-07-04,"The Nose",5.6,"Simuled the whole thing ",https://www.mountainproject.com/route/106007361/the-nose,5,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",2.6,3,Lead,Onsight,Trad,,700,1600
2021-07-04,"Baby Rex",5.7,,https://www.mountainproject.com/route/114784177/baby-rex,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.1,2,Lead,Onsight,Sport,,50,1800
2021-07-04,Matillda,5.10b,,https://www.mountainproject.com/route/105757249/matillda,1,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",2.3,2,Lead,Onsight,Sport,,90,2900
2021-07-04,Broomhillda,5.10c,,https://www.mountainproject.com/route/105755155/broomhillda,1,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",1.9,2,Lead,Flash,Sport,,,3200
2021-07-04,"Little Flatulence",5.8+,,https://www.mountainproject.com/route/105762807/little-flatulence,1,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",2.2,2,Lead,Flash,Sport,,,2200
2021-07-04,"Going Greek",5.9,,https://www.mountainproject.com/route/107230326/going-greek,1,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",2.4,3,Lead,Onsight,Sport,,100,2400
2021-07-04,"Left Cheek",5.9,,https://www.mountainproject.com/route/106198096/left-cheek,1,"Colorado > Independence Pass > Monitor Rock > 1. Butt Wall",2.3,3,Lead,Onsight,Sport,,80,2400
2021-07-04,"Baby Doe",5.8,,https://www.mountainproject.com/route/105755875/baby-doe,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",1.8,2,Lead,,Sport,,,2100
2021-07-04,"Squid Kid",5.10a,,https://www.mountainproject.com/route/105755872/squid-kid,1,"Colorado > Independence Pass > Monitor Rock > 3. Trailhead Wall",3.5,3,Lead,,Sport,,120,2600
2021-07-04,Prospector,5.10a,,https://www.mountainproject.com/route/105762795/prospector,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.7,3,Lead,,Sport,,80,2600
2021-07-03,Clairabell,5.11a,,https://www.mountainproject.com/route/105972025/clairabell,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",2.7,3,Lead,Onsight,Sport,,90,4600
2021-07-03,"Rock Juice",5.11,,https://www.mountainproject.com/route/107728081/rock-juice,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",3.1,3,Lead,Flash,Sport,,60,5000
2021-07-03,"Master Blaster",5.10b,,https://www.mountainproject.com/route/105972021/master-blaster,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",3.0,3,Lead,Onsight,Sport,,80,2900
2021-07-03,"One Stick or Two?",5.9,,https://www.mountainproject.com/route/105972016/one-stick-or-two,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",2.5,2,Lead,Onsight,Sport,,60,2400
2021-07-03,"Home Wrecker",5.9,,https://www.mountainproject.com/route/107233036/home-wrecker,1,"Colorado > Independence Pass > Monitor Rock > East Side of Monitor Rock > Clairabell Mine Wall Area",1.8,1,Lead,Onsight,Sport,,50,2400
2021-07-03,"Twin Flakes",5.10b,,https://www.mountainproject.com/route/105855622/twin-flakes,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.8,3,Lead,Onsight,Sport,,80,2900
2021-07-03,"Grave Line",5.10a,,https://www.mountainproject.com/route/105754828/grave-line,1,"Colorado > Independence Pass > Monitor Rock > 4. Boulder Wall",2.6,2,Lead,,Sport,,,2600
2021-07-03,"Glory Hole",5.12a,,https://www.mountainproject.com/route/105757066/glory-hole,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.7,-1,Lead,Fell/Hung,Sport,,40,6600
2021-07-03,"Silver Dollar",5.10d,,https://www.mountainproject.com/route/106170444/silver-dollar,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.5,-1,Lead,Fell/Hung,Sport,,70,3500
2021-07-03,Slip...Not!,5.10d,,https://www.mountainproject.com/route/105994719/slipnot,1,"Colorado > Independence Pass > Monitor Rock > 4. Boulder Wall",2.8,2,Lead,Onsight,Sport,,,3500
2021-06-13,Y2K,5.12c,,https://www.mountainproject.com/route/105749797/y2k,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",3.1,-1,Lead,Fell/Hung,Sport,,,7200
2021-06-13,"Leftover Stuff",5.10,,https://www.mountainproject.com/route/105762381/leftover-stuff,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,3,TR,,Sport,,110,3000
2021-06-13,"Leftover Stuff",5.10,,https://www.mountainproject.com/route/105762381/leftover-stuff,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,3,Lead,,Sport,,110,3000
2021-06-12,"Aid Crack",5.10d,,https://www.mountainproject.com/route/105748096/aid-crack,1,"Colorado > Boulder > Boulder Canyon > Cob Rock",2.6,1,Lead,Onsight,"Trad, TR",,60,3500
2021-06-12,Empor,5.7+,,https://www.mountainproject.com/route/105748142/empor,3,"Colorado > Boulder > Boulder Canyon > Cob Rock",3.1,2,,,Trad,,220,1900
2021-06-06,"Empire of the Air",5.11a,"First 2 pitches. Linked them, then climbed Nearer to Thee",https://www.mountainproject.com/route/105757252/empire-of-the-air,2,"Colorado > Empire > Ra",3.1,4,Lead,,"Trad, Sport",,400,4600
2021-06-06,"Nearer To Thee",5.11c,"Followed first pitch, foot slipped. Lead 2nd pitch onsight",https://www.mountainproject.com/route/105763956/nearer-to-thee,2,"Colorado > Empire > Ra",3.8,4,Lead,,Sport,,320,5200
2021-06-06,"Miner's Delight",5.11b,"Followed first, lead 2nd",https://www.mountainproject.com/route/105760695/miners-delight,2,"Colorado > Empire > Ra",3.4,4,Lead,Onsight,Sport,,200,4900
2021-05-30,"5.11c sport",5.11c,"Deep Creek - Amazing arete between tan wall north of approach gully and the massive cave.",https://www.mountainproject.com/route/112166332/511c-sport,1,"* In Progress > Generic Area",2.8,-1,Lead,Redpoint,Sport,,,5200
2021-05-30,"5.11c sport",5.11c,"Deep Creek - Amazing arete between tan wall north of approach gully and the massive cave. Shit belay, but the climbing is 5 stars. ",https://www.mountainproject.com/route/112166332/511c-sport,1,"* In Progress > Generic Area",2.8,-1,Lead,Fell/Hung,Sport,,,5200
2021-05-30,"5.10a sport",5.10a,"Deep Creek - Tan wall north of approach gully. Far right route on this section of wall.",https://www.mountainproject.com/route/112166313/510a-sport,1,"* In Progress > Generic Area",2.6,-1,Lead,Flash,Sport,,,2600
2021-05-29,"5.12a sport",5.12a,"Deep Creek - Middle of big east facing wall. Great 5.10 climbing through a cool small corner down low to a fantastic 5.12 crux.
3rd attempt",https://www.mountainproject.com/route/112166339/512a-sport,1,"* In Progress > Generic Area",3.0,-1,Lead,Fell/Hung,Sport,,,6600
2021-05-29,"5.12a sport",5.12a,"Deep Creek - Middle of big east facing wall. Great 5.10 climbing through a cool small corner down low to a fantastic 5.12 crux.
2nd attempt",https://www.mountainproject.com/route/112166339/512a-sport,1,"* In Progress > Generic Area",3.0,-1,Lead,Fell/Hung,Sport,,,6600
2021-05-29,"5.12a sport",5.12a,"Deep Creek - Middle of big east facing wall. Great 5.10 climbing through a cool small corner down low to a fantastic 5.12 crux. The bolts through the crux are in a smooth, wavy gray face through the crux, and the climbing stays left of the bolts, then moves right of them just before the anchor. ",https://www.mountainproject.com/route/112166339/512a-sport,1,"* In Progress > Generic Area",3.0,-1,Lead,Fell/Hung,Sport,,,6600
2021-05-29,"5.11d sport",5.11d,"Deep Creek - NW facing overhang wall, just north of prow, near fixed line right of cave.
2nd attempt",https://www.mountainproject.com/route/112166335/511d-sport,1,"* In Progress > Generic Area",3.2,-1,Lead,Fell/Hung,Sport,,,5500
2021-05-29,"5.11d sport",5.11d,"Deep Creek - NW facing overhang wall, just north of prow, near fixed line right of cave. Fun vert section to a roof with mega jugs. then more sustained techy vertical climbing. We stopped at the last fixed draw before a hangerless bolt, then more fixed draws above. 3.5 stars!",https://www.mountainproject.com/route/112166335/511d-sport,1,"* In Progress > Generic Area",3.2,-1,Lead,Fell/Hung,Sport,,,5500
2021-05-26,"Hey Good Lookin'",5.11d,,https://www.mountainproject.com/route/105750208/hey-good-lookin,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.9,3,Lead,Redpoint,Sport,,140,5500
2021-05-26,"Hey Good Lookin'",5.11d,,https://www.mountainproject.com/route/105750208/hey-good-lookin,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.9,3,Lead,Fell/Hung,Sport,,140,5500
2021-05-26,"Pretty Woman",5.10a,,https://www.mountainproject.com/route/106274771/pretty-woman,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.8,3,Lead,,Sport,,95,2600
2021-05-26,"Leftover Stuff",5.10,,https://www.mountainproject.com/route/105762381/leftover-stuff,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,3,Lead,,Sport,,110,3000
